claims_per_month,avg_payout_requested,trigger_type_diversity,time_between_claims_hours,zone_risk_score,platform_tenure_months,gps_mismatch_count,ip_city_mismatch_count,label
2,843.4878161451685,3,46.53705000267989,43.0696148844392,30,1,0,0
2,777.32904117854,2,99.40703106427466,60.19828093405637,4,0,0,0
3,1120.9869003507804,2,24.267000216293628,23.949381076288635,6,0,0,0
12,1664.1179519509656,1,1.9867939379537205,12.571192339483394,2,3,2,1
2,743.1624235690443,3,244.12141896566578,39.676319542159284,13,0,0,0
3,634.171302911319,4,49.44601452864479,28.970198934813702,35,0,0,0
8,1877.0598844165004,1,3.2389178373099443,14.188683808579787,2,2,2,1
3,1055.5753042083943,3,40.11657493405309,32.964303960402376,22,0,0,0
2,791.9590530927242,4,91.24132843876193,50.456622996510546,28,0,0,0
7,1835.068138825314,1,14.851558922892105,21.42227666795802,1,5,4,1
2,844.1683540580705,1,36.638167377297115,61.55525838029791,32,0,0,0
0,883.3318121097187,3,8.076702580585053,25.977306856979567,6,0,0,0
4,531.7739934688578,3,93.88440382085176,37.74254573629957,33,0,0,0
3,576.9565544058162,2,17.776753343927265,61.60293465166864,3,0,0,0
3,673.9535852707122,1,30.14799946880522,48.92460939415273,28,0,1,0
9,1812.3911440156442,1,15.508802137100384,14.905304281960435,1,6,3,1
2,583.2806910654924,3,16.48777196771626,21.66756739802468,22,0,0,0
4,1091.8321988377384,4,55.036982375806204,25.665684781618133,8,0,0,0
2,878.034438576017,3,69.27971328678792,40.173571585088936,14,0,0,0
1,874.7306811242297,1,10.59044900314902,68.65947638331436,12,0,0,0
0,934.5513574398844,3,58.8905202165328,45.772726923116174,31,0,0,0
0,836.2922126961278,3,52.872695920718634,21.778374990562252,20,0,0,0
3,1044.758724502633,2,155.16448126198097,69.56492417780139,12,0,0,0
3,998.7480525735915,3,105.34279145405023,37.9453230346308,17,0,0,0
1,904.846035990406,2,27.66477710149607,62.92121277607314,21,0,0,0
5,1720.4703226762274,1,1.186519367697791,18.284935730519162,2,4,0,1
5,826.7521148108458,1,26.119411043411716,58.06888975514071,20,0,0,0
0,992.2186914464166,3,145.40708969133385,49.13959253639477,9,0,0,0
1,720.0607018328019,4,205.9376206822993,34.90787628217063,27,0,0,0
1,1031.750966901974,2,19.384100850222083,41.935570572534694,27,0,0,0
4,579.4447252359362,3,21.20046233467492,72.85519972758516,21,0,0,0
0,693.7881659242648,4,115.08840222802735,25.771981628137798,30,0,0,0
2,700.956980399053,2,88.77855018175269,22.81438462286903,33,0,0,0
8,1875.9938613755885,1,4.930944135395055,22.706574984915527,1,5,1,1
1,634.3193556503497,2,189.98223147480712,29.778805774953284,6,0,0,0
4,723.7525425454253,4,27.099609976065395,52.43859487714103,25,0,0,0
0,685.6142907603135,3,62.92761907581784,30.702500116165428,32,0,0,0
2,658.7048998468407,4,153.99108924897678,74.92871617218287,24,0,0,0
0,649.8199268088364,4,125.187812363737,46.18959961659486,23,0,0,0
4,912.1522536011146,1,43.207437619093106,45.24236422359192,19,0,1,0
8,1820.991714366166,1,4.488111951227239,28.024028157692445,2,1,3,1
1,1029.392573651034,1,38.482786224010894,51.29258196609089,22,0,0,0
2,1101.9047985397708,1,55.7550075628439,57.952966677113345,25,0,0,0
2,655.9692045956866,1,57.94839548491529,68.37363944765343,12,1,0,0
2,752.4553253305775,3,257.9093847753207,57.39848185635246,34,1,0,0
5,721.3527181674309,4,1.7800717153500094,45.0383551423717,11,0,0,0
4,1927.519656258833,1,0.1,20.47923471029772,1,4,2,1
2,1015.125358803532,2,122.70744930479636,21.618477191351843,32,0,0,0
8,1839.7040414872365,1,0.4057065544989038,15.420099495933634,2,4,1,1
0,983.3412945178037,1,139.1308442439757,38.62869398703669,29,0,0,0
7,1662.195327294107,1,0.6803250823921505,23.27498971295646,0,1,1,1
3,752.8039802266107,4,44.04174705431372,36.442573515595775,17,0,0,0
1,635.4264790004045,4,39.128317358371156,39.71781549893016,18,0,0,0
0,440.80345308319534,4,61.94275863818342,72.84590069648618,6,0,0,0
2,1135.025987938045,3,23.175864922923267,34.42158898931804,31,0,0,0
5,767.8693427267851,1,44.96470878771662,69.34954259036334,21,0,0,0
3,710.0699612314372,3,50.06088838240635,58.58945618354103,22,0,0,0
0,633.1323626834675,2,122.62550260023424,38.58993347234647,11,0,0,0
2,1188.7168174755127,4,16.990348881724216,38.62056284343343,3,0,0,0
4,572.7249666592286,2,6.733890773586989,34.53829968179045,21,0,0,0
3,887.5012406946073,2,113.40705315265028,34.67074491164277,31,0,0,0
3,1794.308397064271,1,10.36897055771681,11.465601492211144,1,2,5,1
2,920.8194852711134,4,34.92782053486819,56.325502752803416,23,0,0,0
5,925.0221092497894,2,274.4769463277233,48.24744668253294,4,0,0,0
1,828.6169874055989,1,79.38489713316665,56.76050340711325,4,0,0,0
10,1633.187788811753,1,0.6330402272435833,25.256176124630883,0,4,3,1
1,970.007279037914,3,219.16110326432343,37.57349535223332,30,0,0,0
3,852.1732349443952,3,1.6715407483022,33.23743449861526,27,1,0,0
1,818.0083167733917,2,53.731485298010625,26.252237141567228,29,0,0,0
2,656.3032029677768,1,108.54598350210439,68.92097439562583,22,0,0,0
2,786.5979916549558,4,110.67116060427406,78.29902987589632,8,0,0,0
1,738.7209145826961,2,25.435332148140024,74.70963584260952,21,0,0,0
1,898.7074588407534,2,109.35531082316902,78.04253191869188,11,0,0,0
17,1949.14133116013,1,3.8829668327031803,16.903285734548014,1,4,0,1
0,1165.9125192642477,2,118.85834841250944,34.895211891275,31,0,0,0
5,692.2547439307118,4,1.0,57.44828949668611,10,0,0,0
7,1803.282931719417,1,2.243575037975276,13.440250290091196,0,4,3,1
1,912.7347308540312,2,14.638649284669473,75.73075855257527,12,0,0,0
1,925.0952000608102,1,183.29999543072105,77.54241298683482,11,0,2,0
2,1018.5075667216606,3,1.0,47.63219731021854,28,0,0,0
1,792.4564100468817,1,123.57528806837294,56.272077565069786,3,0,0,0
0,837.6907192858565,1,102.62671233943614,42.06665558692495,19,0,0,0
1,726.2393469622263,1,114.96694879494807,74.90160683554373,32,0,0,0
3,579.1709086672162,4,26.547917404300623,21.277990275615768,11,0,0,0
3,209.23530291987515,3,103.35789884849616,43.92166948698163,19,0,0,0
4,727.7539614171254,4,77.08655508843387,40.64981160510824,26,0,0,0
3,833.4005843391477,4,63.6301360890925,26.596074203410776,19,1,0,0
0,346.1845454095197,3,16.98273464634487,22.120462676583546,6,0,0,0
0,806.0281322630354,3,21.84937270196194,25.78346434966601,29,0,0,0
4,549.7544169244649,1,118.37446804216077,67.8263013400456,23,0,0,0
0,975.7309700360759,4,157.2962682451186,72.95317180910608,8,0,0,0
0,701.8254210212868,3,127.44790511229154,49.241262252718144,26,0,0,0
1,894.5630139855665,4,1.9920148731718275,77.93281507363673,30,0,0,0
1,1198.824748146888,4,2.812337056900284,68.48537518426389,27,0,0,0
2,942.7754888180275,2,32.07506449926944,53.54406365655424,4,0,0,0
2,739.1310257892097,2,2.972620977772376,44.12556496465981,25,0,0,0
6,688.3539475204432,4,251.18431576938548,21.905587324428787,23,0,0,0
12,1980.2191608160547,1,3.056442659334173,20.972830758936166,1,1,2,1
1,832.6511252584331,3,103.74252019310413,79.83917162970477,32,0,0,0
2,477.9956654182007,4,79.62662147211617,43.558704910172494,18,0,0,0
12,1821.935897822472,1,7.115109642323373,27.94213854463543,2,1,2,1
11,1865.0988886541322,1,3.567010323848654,16.598951153516467,0,1,0,1
12,1943.6650200282093,1,1.0154435591929638,26.44572982953433,1,3,2,1
0,905.4877303719993,3,87.39051665470242,49.91960124911927,11,0,0,0
0,1101.8480039655,4,56.09403759960164,23.810328156899914,31,0,0,0
2,1017.9259045818322,2,107.83807405962737,44.97318084545762,4,0,0,0
4,675.4538837992504,2,14.118803694896586,76.85524398660243,18,0,0,0
2,780.5308062214534,2,61.579170230471256,77.7235068816583,12,0,0,0
1,912.6819901644265,4,21.06688750811772,70.4979039228271,22,0,0,0
1,933.4437878609057,2,84.29072249203837,50.52518555756881,15,1,1,0
1,766.9151895636213,1,31.095804005665304,66.87875770571625,17,0,0,0
1,688.5437380770893,4,40.13688978468589,25.11495470069302,14,0,0,0
7,1984.4025927594405,1,0.42436742357148804,24.49262261725246,2,4,2,1
4,834.6395285417494,3,102.95354983831015,45.3767366034008,28,0,0,0
2,400.0026879379418,4,12.893857524391766,28.036201932363458,21,0,0,0
2,459.07560836457685,2,79.71056261886586,46.852788884853425,27,1,0,0
1,819.2754246228071,2,37.35720553296747,77.93449878360431,35,0,0,0
1,869.5832156241767,3,33.77533591406194,70.00248645526322,4,0,0,0
1,649.7665560752242,3,23.883770304976867,36.99494373664247,19,0,0,0
12,1893.9940805407193,1,0.9429561886744431,29.840673025334972,2,0,1,1
2,537.4678878401444,2,30.166471605090315,56.816380282962136,8,0,0,0
2,756.1175358055859,2,23.86376368356301,36.66422891325543,15,0,0,0
2,1271.9228518200207,2,19.01854726292572,36.98082818485685,26,0,0,0
4,619.5365690810914,1,76.30214820344287,41.217649705428954,7,0,0,0
2,981.374106922057,3,42.638825049855605,71.08263231716347,28,0,0,0
2,1070.6903122952237,1,43.68680321009238,47.77844071248528,19,0,0,0
2,723.6457606651913,4,6.6134723012751815,74.05606973175684,8,0,0,0
2,890.4992912205365,1,32.748893805253914,42.07533781749679,34,0,0,0
2,976.7249097941944,4,54.066787264478634,79.2796466843796,27,0,0,0
3,648.1632907664991,3,56.738457351504955,59.32211366670547,21,0,0,0
2,773.2744540546457,2,28.26375531275492,32.591348029072364,31,0,0,0
1,958.6524991910061,2,83.57639539007957,60.73572617962255,12,0,0,0
2,536.4400495782053,3,1.0,75.25172551677531,16,0,0,0
1,862.9525122910327,1,114.99257506670233,58.69372461809667,24,0,0,0
2,563.7612921141003,4,107.50450207065995,58.27065079326361,5,0,0,0
2,886.8136974366354,4,138.97285629155942,33.77675339118288,29,0,0,0
1,528.1597462673353,1,3.0838053327460324,28.64510966308776,19,0,0,0
1,989.9400768555739,2,40.55695127328202,62.63752714284235,31,0,0,0
2,825.8893285094888,4,8.650969304814161,50.80440404062599,16,0,0,0
3,600.2859227035121,4,79.93585413776835,26.541389643169587,20,0,0,0
0,135.77708888217228,2,6.839791862995793,36.61165589279389,18,0,0,0
2,725.075436134789,1,4.981416480391055,59.841296403198754,26,0,0,0
0,909.2797903334543,3,93.70824444095753,32.80556803810466,30,0,0,0
5,699.3286523901054,2,12.49438828808792,41.8530226848968,6,0,0,0
6,497.11718752037586,2,57.64667438881212,29.543830437091003,30,0,0,0
2,709.843101381307,2,40.49784192253517,64.03326446539245,35,0,1,0
4,870.3922148416111,3,1.2247957971548487,70.86135166187873,19,0,1,0
3,917.360370147131,3,29.62510411058523,59.89886151428185,16,0,0,0
3,932.6546762528956,1,31.599472448830962,53.2772845477167,7,0,0,0
1,951.3454005706856,3,26.532755684475283,55.31251914592444,15,0,0,0
1,797.6198353811544,4,138.8969270741098,42.85015281096854,21,0,0,0
1,674.022752485457,3,67.38671085638904,32.21208307522565,26,0,0,0
1,784.3338302139686,3,218.4578265579234,40.93455361735238,24,0,0,0
6,1763.2964006512038,1,9.01972020488664,20.760484802188426,0,4,1,1
2,662.1446753695225,3,48.884905199767,43.417812942632615,18,0,0,0
4,1133.050446788939,4,1.4929937800431026,71.20539617054857,34,0,0,0
1,626.6053087134895,3,63.47937722376075,41.64373906976517,9,0,0,0
1,1039.4357062923825,1,68.46315686261961,78.57620379446732,12,0,1,0
1,605.7620261724016,1,297.40962250259474,35.56794623365599,9,0,0,0
1,1135.7147928697514,1,1.0,24.23347731592545,13,0,0,0
2,878.6590276332961,1,134.00447993758334,27.775072227485776,17,0,0,0
0,1020.0785784557459,3,69.28785661242158,59.13427666200398,9,0,0,0
2,682.615478910981,2,10.44148679296276,36.09641398092222,9,0,0,0
12,2005.9422106030136,1,19.824542238968863,12.848673110648658,1,2,0,1
2,621.8607829475445,3,50.82853909329763,61.95193416543398,32,0,0,0
1,811.5508293334456,1,125.31950201652651,26.52256398800857,5,0,0,0
0,615.9695537084629,1,244.9530948109312,79.1395908534943,17,0,0,0
2,964.1817042338214,4,33.41909839486247,45.56949950871662,10,0,0,0
6,802.5151539200629,4,41.87244808600404,61.94395476627538,3,0,0,0
4,777.7291195228978,3,142.13801087400495,65.65051114426822,19,1,1,0
3,985.52910636066,1,80.32149575137348,73.93689113486266,15,0,0,0
1,848.2818232740094,1,263.77538625043934,77.0734247383763,16,0,0,0
2,660.8380778747669,4,42.67304247913678,26.560809397891347,7,0,0,0
5,564.5936737093857,1,7.146013980520224,25.370038453730388,27,0,0,0
3,538.2631738021722,3,1.3235002912082112,32.36164231525656,10,1,0,0
0,674.3114621689308,2,7.3492090687639084,77.09763354669863,24,0,0,0
1,944.1278462714534,2,73.64015905487548,77.85355735260504,35,0,0,0
1,639.255267821063,3,34.03696908746207,65.30760736004787,26,0,0,0
2,799.4169697170411,3,38.38738709277472,23.132282575705897,3,0,0,0
3,637.566105654734,1,19.05883976438836,65.27130348409133,25,0,0,0
3,354.331512010044,3,43.36266855651592,56.40163780774573,9,0,0,0
1,645.0395643728941,1,47.59545380904956,27.527485372458916,30,0,0,0
9,1819.3184552448256,1,1.3559012870354241,18.421482279532327,1,1,3,1
2,1166.1487649662524,2,134.94110137566764,79.1460563494888,20,0,0,0
4,1734.1459118819755,1,3.6884881991942304,20.472345749688238,0,4,1,1
2,842.1270890430117,4,57.87272751398828,52.39479781171754,30,0,0,0
8,1753.6547859303214,1,0.41508705924435907,18.53126880402897,1,3,2,1
3,612.5986037507785,1,175.27959991689812,20.279334894006936,12,0,0,0
1,1170.9974714961313,2,63.99679173012493,26.66999007055624,6,0,0,0
0,939.0332035236512,1,68.50198684030818,76.6103350272821,3,0,0,0
3,659.7500911191847,2,89.5556570690691,56.3520108507133,8,0,0,0
3,615.9022424520844,1,267.50238946226614,78.99929585823415,5,1,1,0
1,706.7545216565776,2,1.6254575525811843,38.92666796491387,5,0,0,0
3,576.7098289631905,3,75.91417708380024,74.25597850915211,11,0,1,0
1,1172.5738242800353,4,1.0,66.71439595747474,31,0,0,0
2,955.5470094495709,1,119.99751291196385,66.1477340973068,21,0,1,0
1,1143.6879231205428,3,2.3089164401906013,32.26397713255636,9,0,0,0
2,598.3973553658644,4,107.40716937589123,53.62257595292451,21,0,0,0
2,856.3868606410324,3,17.92335124215716,54.6241229423617,14,0,0,0
3,564.3640625331446,3,82.28933935640744,61.74383168194389,32,0,0,0
1,743.7592809194466,3,31.468156821933245,77.39639032781432,5,0,0,0
2,531.7480545526524,1,1.0,30.565157505005665,10,0,0,0
1,528.9827868449988,2,372.92141057301933,61.84176142168791,32,0,0,0
10,1785.9963355239624,1,0.26206910176261167,17.15356666470615,1,2,1,1
3,996.7472087807128,2,26.615106619329392,53.15418511411742,33,0,0,0
3,782.5703215329149,1,150.2907519560784,23.528563274760913,25,0,0,0
2,572.1427681579464,2,18.82095884904463,62.15522339311909,18,1,0,0
4,708.6601710612974,2,14.248428353806291,78.38919758871518,10,0,0,0
0,765.1465931066149,1,6.880003234177952,60.06186570238829,6,0,0,0
1,787.0257117893278,1,65.68173213890189,21.415682831792108,23,1,0,0
0,834.6135297141107,4,19.329699168147997,36.824287977523205,13,0,0,0
4,980.5356285398497,4,4.639272109954454,23.868352679981065,19,0,0,0
1,364.890244602486,3,10.333951642269373,56.7470869074395,25,0,0,0
5,1668.1540562928544,1,1.7462158353345596,24.609576318437213,2,2,2,1
0,492.5947997744142,3,1.0,20.014717430719585,23,0,0,0
4,950.409276723766,1,12.154263966376254,21.37435199583103,20,0,0,0
1,838.5238295173873,2,35.39896937223985,78.92491406452628,34,0,0,0
4,730.7791456439969,2,450.063721206552,70.25511338724675,3,0,0,0
2,897.8261113298576,1,139.87956257432282,47.2122264059431,11,0,1,0
10,1919.7861865391137,1,3.528412396143575,28.794907571448007,0,4,3,1
1,790.8578490708345,1,46.679139458435294,39.13962645038433,16,0,0,0
1,246.53491547952035,4,74.82259049009855,67.41921472878528,30,0,0,0
3,1005.4140601288278,1,49.85870294982118,66.92338813212939,27,0,0,0
1,962.9461443243363,1,362.3666998726593,59.689581224859054,35,0,0,0
4,978.986012313112,1,70.43197166047499,46.64797104548161,4,0,0,0
5,565.2739214906404,3,214.4833347215838,53.74236694227197,25,0,0,0
2,475.21643148600657,1,325.1957649179629,76.04089349489581,33,0,0,0
2,1022.3906721720817,2,80.80371932655868,47.79420414424047,22,0,0,0
8,1748.752742189983,1,9.593840721601067,19.363641521083867,0,1,3,1
1,537.5022619327375,4,107.04758492109899,45.15198259339695,8,0,0,0
9,2030.4850312243063,1,4.130472384335656,29.697254766681866,0,1,3,1
0,551.3275478640219,4,6.540497808350967,47.36227188886727,28,0,0,0
3,683.1541813615829,3,38.007830650222616,22.1494152542351,29,0,0,0
4,977.6893860717109,3,109.27550003565129,31.42576780338571,25,1,0,0
0,730.3144099416812,1,98.90498007540054,56.13188478185291,34,1,0,0
1,799.1474124712248,4,102.02091292328807,62.492650255291224,17,0,0,0
3,1035.617473712435,4,30.700330730982806,42.32074646875819,9,0,0,0
9,1870.318609215562,1,7.742243035716326,11.319741106993535,0,5,5,1
1,775.0563683527029,1,37.50376888777098,21.756883086088774,11,0,0,0
1,833.919535278987,1,188.296072989223,66.60484197103344,13,0,0,0
2,655.4330409643501,4,2.3641296380674004,52.25116557608422,21,0,0,0
11,1609.4690876573975,1,0.8771557584153595,23.42409395554675,1,3,1,1
1,665.8913677166634,2,53.09193037716363,53.26351870201493,25,0,0,0
2,974.4180391067567,2,9.045360358596987,46.70456851957732,8,0,0,0
1,773.763969147032,3,4.593253840267867,67.04199417098778,16,0,0,0
1,618.7563747614611,2,39.96970069385655,26.123666211165386,32,0,0,0
1,1070.1987811455033,1,113.08482384594214,53.14462680293156,23,0,0,0
4,429.25355175617534,1,133.13582262571472,40.271427748217,11,0,0,0
5,897.7691779625976,3,23.536048032821213,60.50303738878181,32,0,0,0
2,699.9694637570541,4,60.35467357934126,43.226663321141494,8,1,0,0
2,798.3278425457087,2,115.83224285702185,42.34427379353323,7,0,0,0
2,1044.927746243035,2,75.32556901069519,56.0123705843581,6,0,0,0
2,479.2541049940209,3,177.57216701415481,20.656842429882133,5,0,0,0
2,799.1714830111691,2,43.009516216993624,42.686498267935235,27,0,0,0
3,793.7057259592632,2,168.53725416357915,43.155710977589834,18,0,2,0
4,897.8468027100071,1,24.674883813320292,20.830858130382914,7,0,0,0
2,630.3244392235723,3,179.60656075377142,47.56575910355187,32,0,0,0
1,922.0879639618986,2,86.22560578249852,58.58106094484013,19,0,0,0
3,1676.3513465520439,1,7.086949787080503,14.673089033143862,0,3,5,1
2,957.4552586245828,3,65.40426418608092,30.826519918758134,6,0,0,0
1,1166.8269128724783,2,169.23216833372345,61.671469807134585,27,1,0,0
0,1142.46093748752,4,12.481496781132686,45.38909705082435,4,0,0,0
9,1963.182559933714,1,0.5778427871176145,29.776003892756147,2,1,4,1
2,922.3203123099366,4,7.324020852355124,43.292665978586115,32,1,0,0
0,699.0569076329697,4,24.348095486123228,56.51552519631008,26,0,0,0
11,1790.8584546319871,1,1.7289820046618467,21.15007249973737,1,6,2,1
8,1809.787239009156,1,4.728786915134978,18.885048855873784,2,2,1,1
1,1096.7780307535522,4,138.74632757047118,60.617476253930754,26,1,0,0
3,856.4001085109022,3,82.71336241287226,40.52534247204065,29,0,0,0
3,628.1845367269486,1,40.62898344227705,27.236529401114975,30,0,0,0
0,856.1856993895652,3,56.351388858968384,49.55069950001803,24,0,0,0
0,1059.0014299876837,4,106.60418503205736,66.66979874841223,9,0,0,0
3,944.8856352470824,1,37.05733904853413,23.461593289331727,5,0,0,0
3,1022.3262948282103,3,8.243886628070937,58.576472721499016,35,0,0,0
1,726.5771659855378,3,107.30800181174983,74.68443698829154,5,0,0,0
4,1247.394215412326,4,38.841742084764064,52.435922363339714,27,0,0,0
0,885.8079135135097,2,103.05921174288504,79.97052773982647,28,0,0,0
2,529.6584935950707,2,88.23356451301044,25.8241596892962,31,0,0,0
2,858.8837955368097,4,73.21483704720175,72.66915035420429,6,0,0,0
3,906.21702619519,2,39.48420518945474,70.56808301174479,8,0,0,0
2,924.55382504551,2,66.52305142814276,35.709033096030694,33,0,0,0
3,1223.5460006017129,2,76.83387789765108,65.0258509300318,30,0,0,0
1,781.2781953267267,2,3.9322197038524114,71.07476741035256,35,0,0,0
2,839.4626824580533,2,242.89869248299146,20.194875695690534,28,0,0,0
3,788.63262955861,2,71.68683655823635,65.51304484830455,26,0,0,0
4,651.6313677983048,4,177.7647883259296,20.01169174023903,4,0,0,0
0,775.1398122243002,2,33.34814944029212,56.470971739424066,12,0,0,0
1,943.1218135946182,3,90.00799936336247,70.2201721232551,4,0,0,0
3,759.4152086931545,4,4.560266520880429,63.70527788202665,5,0,0,0
4,832.4446433797664,4,68.63490308586624,44.64580639344534,31,0,1,0
1,706.8098043855898,2,43.605129288596984,50.48163893322925,6,0,0,0
4,1061.3234138590096,3,66.90500112285612,29.532960225951282,16,0,0,0
7,1881.5494520222155,1,9.449557690364653,19.632193482388406,0,4,4,1
6,874.4162957334772,4,7.7560537334575494,48.656814182665784,34,1,0,0
1,857.5839242492001,1,48.19352925122033,50.68931528731723,12,0,0,0
0,890.2695095729265,3,66.24216698623482,50.78735376832747,13,0,0,0
8,1713.1041657355222,1,6.619738604022054,12.276070562621308,2,4,2,1
0,645.2438842218685,4,3.814675651257699,28.66187353218046,26,1,0,0
0,696.406540156698,4,12.54736172358165,52.07630327334255,25,0,0,0
9,1878.086641694028,1,0.36940804039186415,26.40414318726644,0,4,2,1
2,596.8673538240348,1,49.443856481183914,78.83163009783758,15,0,0,0
4,868.7109154079872,3,78.3115323729157,36.81044411669742,24,0,0,0
2,818.8139682383048,3,4.370541881379861,79.47370676531746,32,1,0,0
1,733.9986262750227,3,32.22835164190247,60.32352148312934,18,0,0,0
1,596.0062562464623,1,29.246020347185226,53.75723007284662,11,0,0,0
2,940.3764504118587,4,12.357223898300935,51.162506312648176,7,0,0,0
1,839.474521087932,1,18.007168772805134,20.802574364526592,22,0,0,0
2,560.6969903698134,1,14.927613538169124,78.24284326528007,14,0,0,0
2,817.4714850520527,4,76.02222031203493,44.81747615664746,3,0,0,0
1,1325.0611160537824,3,13.188192329303462,64.4004507663667,9,0,0,0
2,916.74228396479,4,43.894068581189465,39.882262777160015,29,0,0,0
11,1683.5260122581738,1,2.0612591478182005,21.585127958351336,1,5,2,1
2,582.6578377230545,4,4.53987654152504,23.651549108286844,25,0,0,0
6,862.2779875392854,4,42.34656063483384,47.97488767059809,33,0,0,0
1,750.5214120105129,2,54.39774124389516,54.43906522250675,15,0,0,0
2,989.1881921278875,3,9.134343195840929,47.0798727955691,27,0,0,0
1,873.8104097179936,2,125.21961731402384,42.881838510893985,31,0,0,0
4,706.3750932407619,3,67.84670341339532,35.93831998281903,23,0,0,0
10,2029.16948341869,1,3.5708482157534354,12.891851959210687,2,0,2,1
4,534.3296416974265,4,276.23863186472107,77.70417621839985,10,0,0,0
3,766.3324731525619,2,23.510948934290866,40.324927738366526,17,0,1,0
3,993.2279321722096,2,70.39106430980769,64.41970908532151,17,0,0,0
5,1916.6784569615106,1,2.539763701505559,17.908368883148682,1,4,4,1
3,891.4449623898687,1,356.8937649858668,45.118031362878746,16,1,0,0
3,924.1001798198325,3,195.42845666945982,25.595731874535737,26,0,0,0
0,981.9925081721117,4,20.13592312564939,57.12837843982542,14,0,0,0
6,1966.4161935518978,1,8.434379817672527,16.517422775562927,1,3,4,1
0,636.8424549662856,4,58.37692269674409,45.20618188434479,6,0,0,0
2,1054.5820434494847,3,4.829729725952532,62.350583711830005,15,0,0,0
1,711.764661841248,3,48.42772125667196,54.31233527056124,20,1,0,0
1,675.045483444477,2,89.29034975473391,57.146626260896234,35,0,0,0
2,681.955606738873,4,191.48632868553193,48.27310093995936,8,0,0,0
1,998.8828840180477,4,244.85021331362117,37.27344644571275,11,0,0,0
5,1846.6029595501614,1,6.269639592331156,14.174937347424612,1,3,4,1
1,218.26785110389926,1,31.162059256430325,58.04540206170982,20,0,1,0
3,794.650739765415,1,100.58163247823805,47.57193638155958,8,0,0,0
3,587.3482626937443,4,95.02168037688267,68.9205095682662,6,0,0,0
4,694.001413659305,1,126.65643647126004,66.95374941756042,10,0,0,0
0,967.066687072967,1,26.900895719666494,63.61798066766239,28,0,0,0
2,759.4693474355702,3,44.196710095698165,28.760622026640455,24,0,0,0
4,885.7622360866011,2,2.1330266519838,71.16651224991375,19,1,0,0
1,1184.4449120538907,3,177.04424070923105,74.08509418276076,21,0,0,0
0,590.4450107721802,2,174.64172478435242,35.56847773795812,23,0,0,0
1,713.0358774267771,3,7.178247682592136,31.948826991206985,30,0,1,0
2,1194.504954609381,2,5.807778517076888,59.93372937272727,7,0,0,0
9,1945.5110403868152,1,1.1296926239644487,13.18417457232979,2,5,0,1
1,730.4020900808833,1,166.0313177020389,23.813127802728346,6,0,0,0
2,814.8813343852295,1,2.505230400275531,65.63188189818808,27,0,0,0
4,915.8152601751005,3,240.8354562882271,63.89960115536132,35,0,1,0
0,1118.9840416172028,2,47.23850810904904,48.626781900645724,30,1,0,0
7,1875.8913320012007,1,5.027702973229574,19.496222574989517,1,4,1,1
3,601.9972572193722,1,164.5880051167164,70.98780023921938,11,0,0,0
0,845.2476177334843,1,55.80909575582697,59.92097793581399,3,0,0,0
5,645.4332538222072,1,86.75433798920837,55.979265502788756,26,0,0,0
4,998.8005576737694,1,36.85593082499273,71.25562622558634,28,0,0,0
0,712.9613335604414,4,318.1598762418341,44.55573696198607,11,0,0,0
2,1063.1643680032446,3,62.198389394872294,34.22377406586084,13,0,0,0
4,694.4597176158788,3,6.355735617574255,34.44795859628831,26,0,0,0
3,1020.8955407674932,3,25.1126933659787,63.85790189515587,10,0,0,0
9,1865.116969674619,1,2.4703458688769473,20.249851287846695,1,6,1,1
3,772.8797520198234,2,37.79903132396214,43.07443678431497,26,1,0,0
4,715.5008209135132,4,18.233955629817753,66.35312805597215,28,0,0,0
8,1817.8190656232155,1,0.5031281741555502,12.682380283505552,0,1,3,1
5,994.3860686881268,1,180.11637508020186,71.59248500421612,12,1,0,0
3,539.9099542156173,1,82.51920440376993,34.17388971859327,21,0,0,0
2,957.7508087770894,3,9.392784993255821,43.02223397382258,4,0,0,0
8,1789.0063056052181,1,0.913493003151757,25.403172236245602,1,4,5,1
1,787.1379099761508,1,9.432211145978783,69.19336301235093,31,0,0,0
1,1114.9172715524685,4,141.33808548779396,67.00880891052864,34,0,0,0
2,475.40500759928716,2,27.364154655184038,72.27178623310445,3,0,0,0
1,969.0813113564111,4,88.52232028111257,70.48688153498361,10,0,0,0
4,1727.8940984242809,1,5.995760051845074,27.16010662472111,0,6,2,1
2,524.9701215919395,3,50.0041618459225,78.7541055521704,10,0,0,0
2,624.0565277230887,4,81.29128565524309,28.579853071726326,33,0,0,0
3,964.6713658954345,1,121.84567945201661,68.69811919788239,16,0,0,0
4,633.5046756553222,1,87.01556162857051,65.27638193818122,3,0,0,0
3,654.3341463156519,2,89.25845444144137,66.77726815612337,21,0,0,0
2,656.4721724778918,4,112.02829457126232,55.31324532324464,31,0,0,0
3,955.9392364358989,3,51.56112802335172,32.16299579064125,32,0,0,0
0,153.48691349751334,3,155.24822563581472,41.64707849549173,10,0,0,0
0,740.4209310512938,2,3.1301981300897364,79.57523303203624,25,0,0,0
2,628.1080553103966,3,259.0504455313116,72.51569645947987,29,0,0,0
3,763.6709722187533,3,117.66014661310734,74.98710630907183,4,0,0,0
0,496.9770127501039,3,1.0474132687060487,64.75505665777398,4,0,0,0
9,1642.297278629926,1,3.2255333992116664,28.861039385381424,1,4,2,1
